2026-02-14 21:33:51,233 | INFO | root | Logging started. Log file: ./logs\stac_export_20260214_213351.log
2026-02-14 21:33:51,233 | INFO | __main__ | Starting STAC → DataCite export
2026-02-14 21:33:51,233 | INFO | __main__ | Fetching: https://api.eneslab.pilot.eosc-beyond.eu/collections/CMIP_S3
2026-02-14 21:34:00,842 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.day.va.gn to DataCite
2026-02-14 21:34:00,842 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.day.ua.gn to DataCite
2026-02-14 21:34:00,843 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.day.tasmin.gn to DataCite
2026-02-14 21:34:00,899 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.day.tasmax.gn to DataCite
2026-02-14 21:34:00,900 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.day.tas.gn to DataCite
2026-02-14 21:34:00,900 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.day.ta.gn to DataCite
2026-02-14 21:34:00,900 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.day.psl.gn to DataCite
2026-02-14 21:34:00,900 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.day.pr.gn to DataCite
2026-02-14 21:34:00,900 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.zg.gn to DataCite
2026-02-14 21:34:00,901 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.wap.gn to DataCite
2026-02-14 21:34:00,901 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.vas.gn to DataCite
2026-02-14 21:34:00,901 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.va.gn to DataCite
2026-02-14 21:34:00,901 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.uas.gn to DataCite
2026-02-14 21:34:00,902 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.ua.gn to DataCite
2026-02-14 21:34:00,902 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.ts.gn to DataCite
2026-02-14 21:34:00,902 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.tauv.gn to DataCite
2026-02-14 21:34:00,902 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.tauu.gn to DataCite
2026-02-14 21:34:00,902 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.tasmin.gn to DataCite
2026-02-14 21:34:00,902 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.tasmax.gn to DataCite
2026-02-14 21:34:00,902 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.tas.gn to DataCite
2026-02-14 21:34:00,902 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.ta.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.sfcWind.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.sci.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.sbl.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rsutcs.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rsut.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rsuscs.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rsus.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rsdt.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rsdscs.gn to DataCite
2026-02-14 21:34:00,903 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rsds.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rlutcs.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rlut.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rlus.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rldscs.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.rlds.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.psl.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.ps.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.prw.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.prsn.gn to DataCite
2026-02-14 21:34:00,904 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.prc.gn to DataCite
2026-02-14 21:34:00,905 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.pr.gn to DataCite
2026-02-14 21:34:00,905 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.huss.gn to DataCite
2026-02-14 21:34:00,906 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.hus.gn to DataCite
2026-02-14 21:34:00,906 | INFO | __main__ | Mapping item CMIP6.CMIP.CMCC.CMCC-ESM2.historical.r1i1p1f1.Amon.hurs.gn to DataCite
